Site_ID,Site_Name,Site_City,Site_Area,Site_Cluster,Site_Room,Site_Type,Site_Scene,Site_Longitude,Site_Latitude,Power_Supply_Type,Power_Supply_PV_Panels_Current,Power_Supply_PV_Specification_Current,Power_Supply_PV_Annual_Current,Power_Supply_PV_Panels_Tobe,Power_Supply_PV_Specification_Tobe,Power_Supply_PV_Annual_Tobe,Rectifier_Model_Current,5G_Deployment_Year,Rectifier_Efficiency_Current,Rectifier_Efficiency_Tobe,Battery_Type_Current,Cooling_Type,Power_Consumption_Aircondition,Power_Consumption_FCS,Power_Consumption_Aircondition_Outdoor,Power_Consumption_FCS_Outdoor,Cooling_Aircondition_Working_Hours_Current,Cooling_FCS_Working_Hours_Current,Cooling_Aircondition_Working_Hours_Tobe,Cooling_FCS_Working_Hours_Tobe,Cooling_Aircondition_Working_Hours_Outdoor,Cooling_FCS_Working_Hours_Outdoor,Data_Volume_234G_Month,Data_Volume_5G_Month,Alpha,Power_Star_Activation,Power_Star_Efficiency_234G,Power_Star_Efficiency_5G,Power_Consumption_Site_Radio_234G,Power_Consumption_Site_Tower_234G,Power_Consumption_Site_Radio_5G,grid_id,Power_Supply_PV_Out,Upgrade_PV,Priority_PV,Selection_PV,Upgrade_Rectifier,Priority_Rectifier,Selection_Rectifier,Power_Consumption_Cable_Loss_Current,Power_Consumption_Cooling_Annual_Current,Power_Consumption_Cooling_Annual_Tobe,Power_Consumption_Cooling_Annual_Outdoor,Upgrade_Battery_Voltage,Priority_Battery_Voltage,Selection_Battery_Voltage,Upgrade_Battery_Supply,Priority_Battery_Supply,Selection_Battery_Supply,Upgrade_Battery_HighTemp,Priority_Battery_HighTemp,Selection_Battery_HighTemp,Power_Consumption_Cable_Loss_Tobe,Upgrade_I2O,Priority_I2O,Selection_I2O,Upgrade_FCS,Priority_FCS,Selection_FCS,Power_Consumption_Cooling_Annual_Final,Power_Consumption_Site_Radio_234G_Annual_Current,Priority_Power_Star,Selection_Power_Star,Power_Star_Saving_234G_Annual,Power_Consumption_Site_Radio_5G_Annual,Power_Consumption_Site_Radio_2345G_Annual_Current,Power_Star_Saving_5G_Annual,Power_Consumption_Site_Tower_5G_Annual,Power_Consumption_Site_Total_234G_Annual_Current,Power_Consumption_Site_Total_2345G_Annual_Current,Power_Consumption_Site_Radio_234G_Annual_Tobe,Power_Consumption_Site_Radio_2345G_Annual_Tobe,Power_Consumption_Site_Total_234G_Annual_Tobe,Power_Consumption_Site_Total_2345G_Annual_Tobe,KPI_TEE_234G_Current,KPI_SEE_234G_Current,KPI_RER_234G_Current,KPI_NCI_234G_Current,KPI_NC_234G_Current,KPI_TEE_2345G_Current,KPI_SEE_2345G_Current,KPI_RER_2345G_Current,KPI_NCI_2345G_Current,KPI_NC_2345G_Current,KPI_TEE_234G_Tobe,KPI_SEE_234G_Tobe,KPI_RER_234G_Tobe,KPI_NCI_234G_Tobe,KPI_NC_234G_Tobe,KPI_TEE_2345G_Tobe,KPI_SEE_2345G_Tobe,KPI_RER_2345G_Tobe,KPI_NCI_2345G_Tobe,KPI_NC_2345G_Tobe,Power_Saving_PV,Power_Saving_Rectifier,Power_Saving_Cable,Power_Saving_FCS,Power_Saving_I2O,Power_Saving_PowerStar,Power_Saving_Total
1432,Site1432,娄底,新化,Cluster_49,Indoor,Macro,Urban,110.88949,27.77554,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4653,929.0134888,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1433,Site1433,娄底,新化,Cluster_50,Indoor,Macro,Urban,111.19202,27.99754,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7511,951.1110229,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1444,Site1444,娄底,新化,Cluster_50,Indoor,Macro,Rural,111.40229,27.86576,grid+solar,12,400,7,0,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,5988,971.5650024,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1458,Site1458,娄底,新化,Cluster_50,Indoor,Macro,Urban,111.37298,27.79015,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4965,965.7210083,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1459,Site1459,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.23147,27.94542,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,6920,958.7810059,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1470,Site1470,娄底,新化,Cluster_51,Indoor,Macro,Rural,111.14964,27.62001,grid+solar,12,400,7,0,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2438,943.440979,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1484,Site1484,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.34183,27.97155,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7235,983.8005066,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1485,Site1485,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.39047,27.65063,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2848,954.3980103,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1496,Site1496,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.36859,28.16798,grid+solar,12,400,7,0,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,8421,971.2000122,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1510,Site1510,娄底,新化,Cluster_52,Indoor,Macro,Urban,111.12169,27.5885,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,1966,970.8339844,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1511,Site1511,娄底,新化,Cluster_52,Indoor,Macro,Urban,111.30856,27.61139,grid,0,0,0,12,375,0,non-Huawei,2032,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2332,963.8950195,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1522,Site1522,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.44138,27.97126,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7245,977.7739868,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1536,Site1536,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.27917,27.57921,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,1882,964.9899902,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1537,Site1537,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.24839,27.82623,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,5481,971.5650024,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1548,Site1548,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.299017,27.734282,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4177,970.4695129,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1562,Site1562,娄底,新化,Cluster_54,Indoor,Macro,Urban,111.02338,27.96672,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7104,899.9760132,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1563,Site1563,娄底,新化,Cluster_54,Indoor,Macro,Urban,111.40574,28.07255,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,8060,974.8519897,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1574,Site1574,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.45184,28.10452,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,8212,967.7295227,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1588,Site1588,娄底,新化,Cluster_55,Indoor,Macro,Urban,111.09102,28.02145,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7677,983.3864329,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1589,Site1589,娄底,新化,Cluster_55,Indoor,Macro,Urban,111.65364,28.0028,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7555,974.8519897,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1600,Site1600,娄底,新化,Cluster_55,Indoor,Macro,Rural,111.28394,27.87885,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,6195,972.2955017,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1614,Site1614,娄底,新化,Cluster_56,Indoor,Macro,Urban,111.18085,27.77183,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4682,964.625,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1615,Site1615,娄底,新化,Cluster_56,Indoor,Macro,Urban,111.13829,27.76633,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4547,939.7880249,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1626,Site1626,娄底,新化,Cluster_56,Indoor,Macro,Rural,111.27613,27.77419,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4692,970.4689941,0,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1640,Site1640,娄底,新化,Cluster_57,Indoor,Macro,Urban,111.301529,27.74119,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4177,970.4695129,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1641,Site1641,娄底,新化,Cluster_57,Indoor,Macro,Urban,111.301529,27.74119,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4177,970.4695129,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1652,Site1652,娄底,新化,Cluster_57,Indoor,Macro,Rural,111.37245,27.62613,grid+solar,12,400,7,0,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2588,959.5120239,0,0,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0.165486511,70.85117943,29757.49536,8.598413366,0.789370163,0.104191484,111.2611987,50735.1066,13.705682,0.890190364,0.203344434,55.04458849,23118.72716,9.530780875,0.890856848,0.130337565,86.34593136,39373.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
1666,Site1666,娄底,新化,Cluster_58,Indoor,Macro,Rural,111.299695,27.738368,grid,0,0,0,12,375,0,non-Huawei,2033,0.9,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4177,970.4695129,1,1,0,1,2,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,32.42952,3,1,1.785295225,20.60352,53.03304,3.402766911,50.38752,42.29952,67.1839936,30.64422478,47.84497786,34.42435014,53.70669597,12.95116301,0.766664019,0,84.90117943,35658.49536,8.598413366,0.789370163,0,124.2019882,56636.1066,13.705682,0.890190364,0,69.09458849,29019.72716,9.530780875,0.890856848,0,99.28672083,45274.7447,0,4.252362887,1.00762776,0,2.6984,5.188062136,13.14645278
